county_fips,TractLOWI,TractHUNV,TractSNAP,LAPOP1_10,LAPOP1_20,state_abbr,state_name,DIABETES,OBESITY
29213,22981.0,1316.0,3426.0,21377.0,20382.0,MO,Missouri,12.05,36.75
29215,12326.0,607.0,1829.0,3267.0,48.0,MO,Missouri,13.45,42.7
29217,8484.0,638.0,1082.0,6956.0,4238.0,MO,Missouri,12.65,37.0
29219,10371.0,443.0,1276.0,4092.0,3810.0,MO,Missouri,10.149999999999999,41.25
29221,11997.0,550.0,2049.0,3060.0,0.0,MO,Missouri,13.15,43.35
29223,6625.0,447.0,1117.0,4691.0,26.0,MO,Missouri,14.25,41.1
29225,15655.0,941.0,1809.0,3211.0,2927.0,MO,Missouri,11.05,36.8
29227,684.0,25.0,63.0,304.0,0.0,MO,Missouri,11.9,42.85
29229,10185.0,668.0,1817.0,3379.0,1200.0,MO,Missouri,13.6,42.349999999999994
29510,135981.0,28468.0,30011.0,19226.0,19226.0,MO,Missouri,12.7,36.5
30001,3314.0,202.0,285.0,1856.0,1606.0,MT,Montana,9.45,33.05
30003,7615.0,172.0,627.0,5471.0,857.0,MT,Montana,14.65,39.4
30005,3498.0,201.0,397.0,2208.0,1877.0,MT,Montana,12.8,39.25
30007,1691.0,41.0,139.0,864.0,3.0,MT,Montana,9.45,33.3
30009,2743.0,119.0,247.0,1505.0,29.0,MT,Montana,8.8,31.4
30011,446.0,22.0,12.0,1160.0,1160.0,MT,Montana,10.100000000000001,34.349999999999994
30013,27892.0,2496.0,3667.0,21361.0,18365.0,MT,Montana,9.15,35.35
30015,2538.0,132.0,312.0,2881.0,900.0,MT,Montana,10.25,33.45
30017,3146.0,279.0,328.0,2286.0,1797.0,MT,Montana,8.850000000000001,34.25
30019,345.0,31.0,7.0,469.0,114.0,MT,Montana,9.9,33.05
30021,2352.0,80.0,320.0,4704.0,4199.0,MT,Montana,8.9,34.55
30023,3506.0,303.0,559.0,673.0,386.0,MT,Montana,11.350000000000001,36.45
30025,583.0,33.0,28.0,648.0,166.0,MT,Montana,8.5,33.05
30027,3832.0,257.0,428.0,4563.0,2749.0,MT,Montana,9.3,32.05
30029,30178.0,1332.0,3162.0,11711.0,9265.0,MT,Montana,8.45,31.8
30031,30588.0,1409.0,1726.0,14863.0,12868.0,MT,Montana,6.2,23.7
30033,381.0,5.0,11.0,667.0,501.0,MT,Montana,9.05,32.7
30035,7429.0,261.0,836.0,3765.0,1834.0,MT,Montana,14.8,45.0
30037,292.0,2.0,44.0,884.0,832.0,MT,Montana,10.6,35.05
30039,1058.0,33.0,153.0,3028.0,2402.0,MT,Montana,10.6,33.45
30041,6849.0,329.0,1138.0,8610.0,5694.0,MT,Montana,10.25,33.599999999999994
30043,2645.0,99.0,255.0,3452.0,1956.0,MT,Montana,8.1,29.950000000000003
30045,702.0,34.0,62.0,1269.0,184.0,MT,Montana,10.1,33.150000000000006
30047,12406.0,508.0,1885.0,1633.0,1.0,MT,Montana,10.95,34.55
30049,17174.0,1476.0,2666.0,10825.0,9301.0,MT,Montana,8.05,30.6
30051,817.0,104.0,34.0,1315.0,649.0,MT,Montana,11.2,37.2
30053,8612.0,384.0,1174.0,1476.0,461.0,MT,Montana,11.25,33.3
30055,461.0,0.0,0.0,696.0,270.0,MT,Montana,9.149999999999999,33.0
30057,2552.0,82.0,112.0,2323.0,198.0,MT,Montana,8.6,30.85
30059,782.0,24.0,75.0,1891.0,1888.0,MT,Montana,9.7,32.95
30061,1687.0,62.0,306.0,1148.0,589.0,MT,Montana,10.7,37.3
30063,38498.0,2657.0,5919.0,21381.0,15971.0,MT,Montana,7.550000000000001,31.1
30065,2062.0,107.0,324.0,1447.0,419.0,MT,Montana,10.55,34.05
30067,4500.0,417.0,619.0,6501.0,4166.0,MT,Montana,8.85,28.1
30069,124.0,1.0,5.0,494.0,494.0,MT,Montana,9.9,33.0
30071,1518.0,69.0,77.0,1536.0,1061.0,MT,Montana,10.05,37.4
30073,2400.0,137.0,284.0,1567.0,279.0,MT,Montana,10.100000000000001,37.099999999999994
30075,462.0,9.0,19.0,913.0,588.0,MT,Montana,10.149999999999999,33.2
30077,1589.0,76.0,311.0,1351.0,401.0,MT,Montana,9.9,35.85
30079,455.0,12.0,7.0,1179.0,1153.0,MT,Montana,12.95,35.2
30081,15345.0,604.0,1947.0,1099.0,205.0,MT,Montana,9.2,30.35
30083,2417.0,221.0,178.0,5247.0,3511.0,MT,Montana,8.35,35.3
30085,5625.0,314.0,508.0,2720.0,2106.0,MT,Montana,13.8,40.650000000000006
30087,3256.0,155.0,291.0,2225.0,384.0,MT,Montana,12.25,36.3
30089,5400.0,130.0,762.0,3553.0,1849.0,MT,Montana,11.850000000000001,32.05
30091,1128.0,106.0,129.0,1193.0,168.0,MT,Montana,9.1,32.8
30093,12881.0,1496.0,2616.0,2369.0,2053.0,MT,Montana,9.5,31.900000000000002
30095,1870.0,122.0,150.0,1395.0,360.0,MT,Montana,8.95,33.2
30097,956.0,41.0,105.0,826.0,96.0,MT,Montana,9.1,33.3
30099,2095.0,122.0,182.0,3654.0,1328.0,MT,Montana,9.45,32.05
30101,1702.0,283.0,144.0,2324.0,1626.0,MT,Montana,9.45,31.95
30103,348.0,12.0,24.0,718.0,678.0,MT,Montana,10.5,33.8
30105,2375.0,138.0,389.0,3088.0,1264.0,MT,Montana,10.05,36.3
30107,907.0,41.0,70.0,748.0,227.0,MT,Montana,11.45,37.0
30109,504.0,15.0,33.0,1017.0,1014.0,MT,Montana,9.6,32.8
30111,44693.0,3695.0,5350.0,31535.0,29948.0,MT,Montana,8.65,32.7
31001,9154.0,705.0,1334.0,10985.0,9665.0,NE,Nebraska,10.100000000000001,37.2
31003,2289.0,104.0,223.0,860.0,0.0,NE,Nebraska,10.05,36.15
31005,144.0,0.0,5.0,460.0,447.0,NE,Nebraska,10.2,38.45
31007,194.0,7.0,16.0,680.0,146.0,NE,Nebraska,9.6,37.4
31009,123.0,10.0,7.0,478.0,478.0,NE,Nebraska,9.8,37.400000000000006
31011,1475.0,91.0,103.0,674.0,0.0,NE,Nebraska,9.649999999999999,41.85
31013,3289.0,272.0,430.0,3684.0,2312.0,NE,Nebraska,10.7,43.05
31015,679.0,38.0,51.0,762.0,10.0,NE,Nebraska,11.15,36.7
31017,1159.0,55.0,51.0,317.0,81.0,NE,Nebraska,10.4,39.25
31019,15092.0,898.0,1555.0,14158.0,11382.0,NE,Nebraska,9.100000000000001,39.0
31021,2080.0,136.0,240.0,46.0,0.0,NE,Nebraska,10.149999999999999,39.75
31023,1935.0,86.0,240.0,1304.0,203.0,NE,Nebraska,9.7,40.45
31025,5159.0,335.0,560.0,4649.0,1733.0,NE,Nebraska,9.4,39.35
31027,2029.0,100.0,172.0,1618.0,0.0,NE,Nebraska,9.25,37.45
31029,926.0,59.0,62.0,1167.0,3.0,NE,Nebraska,10.45,36.2
31031,2019.0,131.0,220.0,2215.0,1401.0,NE,Nebraska,10.55,37.650000000000006
31033,2477.0,180.0,385.0,2147.0,311.0,NE,Nebraska,10.45,39.1
31035,2031.0,49.0,177.0,1614.0,0.0,NE,Nebraska,10.25,41.95
31037,4451.0,168.0,309.0,3325.0,633.0,NE,Nebraska,11.7,42.55
31039,2442.0,199.0,200.0,2025.0,0.0,NE,Nebraska,9.600000000000001,38.3
31041,3847.0,235.0,357.0,4875.0,877.0,NE,Nebraska,10.649999999999999,37.55
31043,7764.0,415.0,963.0,3405.0,2173.0,NE,Nebraska,11.45,40.2
31045,2264.0,195.0,238.0,2664.0,1947.0,NE,Nebraska,9.2,38.65
31047,8705.0,542.0,834.0,10055.0,8142.0,NE,Nebraska,10.95,43.25
31049,535.0,31.0,82.0,521.0,0.0,NE,Nebraska,11.35,39.75
31051,1570.0,78.0,166.0,2036.0,0.0,NE,Nebraska,10.45,38.7
31053,12506.0,743.0,1721.0,10338.0,4644.0,NE,Nebraska,9.95,43.15
31055,161377.0,15437.0,22130.0,61432.0,61432.0,NE,Nebraska,9.15,35.2
31057,932.0,30.0,75.0,668.0,13.0,NE,Nebraska,10.95,40.05
31059,1525.0,60.0,193.0,1307.0,0.0,NE,Nebraska,9.15,37.650000000000006
31061,1009.0,24.0,115.0,1517.0,0.0,NE,Nebraska,11.649999999999999,43.5
31063,721.0,42.0,66.0,1042.0,7.0,NE,Nebraska,9.399999999999999,37.4
31065,1498.0,108.0,169.0,202.0,0.0,NE,Nebraska,9.850000000000001,40.900000000000006
31067,6215.0,414.0,899.0,7227.0,4586.0,NE,Nebraska,10.55,41.25
31069,530.0,23.0,59.0,779.0,124.0,NE,Nebraska,11.45,41.85
31071,609.0,16.0,58.0,207.0,39.0,NE,Nebraska,9.4,34.849999999999994
31073,392.0,30.0,27.0,1310.0,0.0,NE,Nebraska,9.5,39.55
31075,320.0,5.0,10.0,252.0,22.0,NE,Nebraska,10.65,38.849999999999994
31077,723.0,23.0,34.0,1679.0,0.0,NE,Nebraska,10.2,35.8
31079,20723.0,1126.0,2767.0,15866.0,12600.0,NE,Nebraska,10.5,40.95
31081,1835.0,87.0,155.0,1579.0,1079.0,NE,Nebraska,8.55,40.75
31083,1111.0,28.0,83.0,236.0,0.0,NE,Nebraska,9.6,36.0
31085,419.0,7.0,19.0,967.0,740.0,NE,Nebraska,11.5,37.2
31087,1106.0,39.0,107.0,2763.0,600.0,NE,Nebraska,10.65,43.55
31089,3136.0,125.0,129.0,3113.0,865.0,NE,Nebraska,10.25,38.75
31091,215.0,1.0,15.0,736.0,723.0,NE,Nebraska,9.45,35.05
31093,1764.0,83.0,198.0,1259.0,0.0,NE,Nebraska,9.5,37.45
31095,2961.0,149.0,318.0,2253.0,428.0,NE,Nebraska,10.05,40.55
31097,1332.0,130.0,155.0,1369.0,0.0,NE,Nebraska,9.8,39.25
31099,1766.0,136.0,171.0,162.0,90.0,NE,Nebraska,9.65,36.1
31101,2565.0,231.0,266.0,2311.0,556.0,NE,Nebraska,10.9,34.15
31103,210.0,2.0,5.0,823.0,296.0,NE,Nebraska,12.149999999999999,39.05
31105,1326.0,104.0,156.0,259.0,1.0,NE,Nebraska,12.0,41.05
31107,2597.0,212.0,267.0,2672.0,0.0,NE,Nebraska,11.15,39.3
31109,87368.0,7033.0,10226.0,48378.0,47654.0,NE,Nebraska,8.649999999999999,33.3
31111,9965.0,1031.0,1637.0,5209.0,2730.0,NE,Nebraska,10.5,39.55
31113,308.0,0.0,13.0,107.0,9.0,NE,Nebraska,9.75,38.1
31115,173.0,2.0,3.0,252.0,70.0,NE,Nebraska,10.75,38.4
31117,149.0,2.0,6.0,539.0,417.0,NE,Nebraska,10.5,40.400000000000006
31119,11476.0,866.0,1451.0,10308.0,10134.0,NE,Nebraska,9.85,36.5
31121,2204.0,221.0,248.0,2479.0,657.0,NE,Nebraska,10.0,44.05
31123,1585.0,68.0,192.0,2538.0,51.0,NE,Nebraska,10.25,39.099999999999994
31125,1125.0,49.0,164.0,173.0,0.0,NE,Nebraska,10.6,39.849999999999994
31127,2058.0,103.0,206.0,289.0,120.0,NE,Nebraska,9.55,41.45
31129,1534.0,115.0,143.0,1680.0,99.0,NE,Nebraska,10.15,37.599999999999994
31131,4543.0,391.0,573.0,11303.0,5388.0,NE,Nebraska,9.5,38.8
31133,934.0,122.0,82.0,502.0,0.0,NE,Nebraska,11.55,37.05
31135,640.0,48.0,27.0,879.0,99.0,NE,Nebraska,9.5,41.25
31137,2104.0,196.0,247.0,2048.0,633.0,NE,Nebraska,9.55,41.3
31139,1827.0,83.0,169.0,3377.0,0.0,NE,Nebraska,9.2,35.45
31141,8503.0,558.0,747.0,6205.0,4465.0,NE,Nebraska,9.8,35.85
31143,1460.0,94.0,113.0,258.0,0.0,NE,Nebraska,9.45,37.5
31145,3425.0,253.0,278.0,6436.0,5185.0,NE,Nebraska,9.149999999999999,36.95
31147,2738.0,116.0,368.0,2565.0,321.0,NE,Nebraska,11.15,42.75
31149,323.0,8.0,25.0,428.0,138.0,NE,Nebraska,10.2,38.35
31151,4910.0,80.0,399.0,4569.0,1138.0,NE,Nebraska,10.55,43.55
31153,32014.0,1850.0,3394.0,58358.0,58358.0,NE,Nebraska,8.25,37.05
31155,4496.0,217.0,493.0,5081.0,1401.0,NE,Nebraska,8.6,35.25
31157,12957.0,750.0,1713.0,2834.0,2086.0,NE,Nebraska,11.1,39.900000000000006
31159,3827.0,210.0,265.0,5424.0,4707.0,NE,Nebraska,8.55,35.650000000000006
31161,2112.0,167.0,257.0,1750.0,368.0,NE,Nebraska,11.45,43.7
31163,850.0,30.0,95.0,635.0,0.0,NE,Nebraska,10.3,40.8
31165,407.0,34.0,31.0,836.0,742.0,NE,Nebraska,11.6,37.849999999999994
31167,1477.0,52.0,173.0,457.0,0.0,NE,Nebraska,9.4,42.1
31169,1344.0,101.0,217.0,980.0,0.0,NE,Nebraska,10.25,38.3
31171,223.0,1.0,0.0,647.0,644.0,NE,Nebraska,9.8,36.95
31173,3776.0,167.0,469.0,229.0,0.0,NE,Nebraska,13.85,48.75
31175,1452.0,84.0,129.0,492.0,0.0,NE,Nebraska,9.850000000000001,35.400000000000006
31177,3766.0,368.0,702.0,4122.0,3786.0,NE,Nebraska,8.8,34.7
31179,2429.0,105.0,126.0,862.0,233.0,NE,Nebraska,8.8,36.85
31181,1298.0,77.0,139.0,1998.0,0.0,NE,Nebraska,10.5,42.35
31183,289.0,5.0,19.0,729.0,137.0,NE,Nebraska,11.15,37.65
31185,3278.0,274.0,351.0,2696.0,2462.0,NE,Nebraska,9.149999999999999,41.55
32001,7601.0,449.0,1090.0,4711.0,4175.0,NV,Nevada,10.45,32.1
32003,730504.0,64390.0,99932.0,371219.0,363023.0,NV,Nevada,11.45,31.4
32005,11794.0,506.0,1440.0,23560.0,21398.0,NV,Nevada,9.9,28.75
32007,12791.0,604.0,1087.0,7873.0,5999.0,NV,Nevada,10.2,34.95
32009,442.0,29.0,34.0,761.0,761.0,NV,Nevada,14.55,35.55
32011,316.0,42.0,31.0,930.0,571.0,NV,Nevada,12.45,36.2
32013,4657.0,216.0,397.0,2588.0,1857.0,NV,Nevada,10.7,35.55
32015,1438.0,236.0,250.0,879.0,591.0,NV,Nevada,11.55,35.3
32017,1203.0,71.0,174.0,2811.0,314.0,NV,Nevada,10.3,35.0
32019,17324.0,873.0,2548.0,20419.0,18684.0,NV,Nevada,10.899999999999999,37.05
32021,1813.0,177.0,289.0,4420.0,3782.0,NV,Nevada,14.5,37.2
32023,16572.0,692.0,2705.0,38294.0,38157.0,NV,Nevada,12.65,38.3
32027,1644.0,142.0,247.0,1036.0,535.0,NV,Nevada,10.65,35.35
32029,909.0,18.0,154.0,15.0,0.0,NV,Nevada,11.0,30.200000000000003
32031,137308.0,12086.0,17503.0,127024.0,124542.0,NV,Nevada,9.850000000000001,28.2
32033,2384.0,93.0,255.0,5470.0,4209.0,NV,Nevada,10.65,34.25
32510,18892.0,1306.0,2784.0,7884.0,7884.0,NV,Nevada,10.6,32.45
33001,13027.0,1249.0,2038.0,6822.0,6822.0,NH,New Hampshire,8.7,30.6
33003,12957.0,1094.0,1653.0,734.0,0.0,NH,New Hampshire,9.1,29.1
33005,17496.0,1690.0,2487.0,14870.0,14092.0,NH,New Hampshire,8.4,31.5
33007,10062.0,1016.0,1846.0,5597.0,4128.0,NH,New Hampshire,10.05,36.05
33009,21379.0,2075.0,2512.0,9347.0,2809.0,NH,New Hampshire,7.8999999999999995,28.549999999999997
33011,80434.0,9302.0,12507.0,129357.0,129357.0,NH,New Hampshire,7.95,33.55
33013,27964.0,2940.0,4768.0,23653.0,23637.0,NH,New Hampshire,8.0,31.15
33015,39600.0,3774.0,4550.0,127076.0,127076.0,NH,New Hampshire,7.8,28.75
33017,27328.0,3086.0,4083.0,29858.0,29858.0,NH,New Hampshire,9.15,32.0
33019,10810.0,1074.0,1615.0,14814.0,13593.0,NH,New Hampshire,9.3,32.75
34001,83099.0,13137.0,13976.0,82679.0,82223.0,NJ,New Jersey,11.3,35.1
34003,156214.0,27782.0,17113.0,92855.0,92855.0,NJ,New Jersey,8.55,25.299999999999997
34005,73064.0,7631.0,8981.0,162844.0,162255.0,NJ,New Jersey,8.95,32.3
34007,140181.0,21253.0,22427.0,102737.0,102737.0,NJ,New Jersey,10.600000000000001,30.9
34009,24489.0,3014.0,2723.0,31926.0,31761.0,NJ,New Jersey,10.25,32.05
34011,56752.0,5188.0,8709.0,55184.0,47502.0,NJ,New Jersey,12.7,38.8
34013,261755.0,62834.0,42719.0,63497.0,63497.0,NJ,New Jersey,11.75,32.15
34015,49788.0,6203.0,8506.0,119128.0,119128.0,NJ,New Jersey,9.05,31.200000000000003
34017,227687.0,82261.0,39728.0,4315.0,4315.0,NJ,New Jersey,11.05,25.1
34019,13211.0,1676.0,1607.0,26212.0,26212.0,NJ,New Jersey,7.9,28.299999999999997
34021,88793.0,14443.0,11194.0,102455.0,102455.0,NJ,New Jersey,9.95,23.5
34023,160004.0,21691.0,17418.0,202811.0,202811.0,NJ,New Jersey,10.25,28.4
34025,105500.0,16289.0,14396.0,214812.0,214812.0,NJ,New Jersey,8.6,27.1
34027,58625.0,8499.0,5786.0,198598.0,198598.0,NJ,New Jersey,8.15,24.700000000000003
34029,148973.0,15036.0,16023.0,251638.0,251638.0,NJ,New Jersey,9.55,31.75
34031,166949.0,27031.0,31932.0,76284.0,76284.0,NJ,New Jersey,10.95,31.05
34033,17501.0,1849.0,3201.0,13760.0,13558.0,NJ,New Jersey,10.9,35.8
34035,40104.0,5574.0,3273.0,130062.0,130062.0,NJ,New Jersey,8.55,25.1
34037,21350.0,1843.0,1815.0,63766.0,63766.0,NJ,New Jersey,8.3,32.05
34039,140715.0,21871.0,15843.0,58809.0,58809.0,NJ,New Jersey,10.65,28.4
34041,20839.0,2656.0,2709.0,38102.0,38102.0,NJ,New Jersey,9.5,31.65
35001,248024.0,17640.0,40672.0,128657.0,125037.0,NM,New Mexico,11.35,31.4
35003,1579.0,0.0,76.0,3725.0,3586.0,NM,New Mexico,16.0,36.95
35005,30841.0,1059.0,5049.0,18481.0,12675.0,NM,New Mexico,13.65,40.65
35006,14303.0,698.0,2666.0,10696.0,8620.0,NM,New Mexico,16.200000000000003,38.05
35007,5899.0,363.0,1138.0,3915.0,3432.0,NM,New Mexico,14.350000000000001,37.599999999999994
35009,22794.0,883.0,3165.0,15659.0,15239.0,NM,New Mexico,11.2,34.05
35011,1100.0,64.0,112.0,350.0,95.0,NM,New Mexico,14.399999999999999,36.75
35013,109590.0,4919.0,18536.0,68744.0,63190.0,NM,New Mexico,12.65,36.3
35015,18825.0,1045.0,3037.0,16400.0,14107.0,NM,New Mexico,11.25,38.25
35017,12560.0,814.0,2262.0,7842.0,5559.0,NM,New Mexico,13.9,33.8
35019,1455.0,120.0,227.0,1335.0,1156.0,NM,New Mexico,14.7,38.599999999999994
35021,221.0,17.0,8.0,695.0,683.0,NM,New Mexico,15.399999999999999,35.7
35023,1869.0,106.0,433.0,1685.0,1468.0,NM,New Mexico,14.549999999999999,37.35
35025,24285.0,1014.0,3385.0,13396.0,12793.0,NM,New Mexico,11.7,41.25
35027,7358.0,248.0,1030.0,7870.0,5767.0,NM,New Mexico,12.2,31.950000000000003
35028,1838.0,290.0,117.0,7997.0,7997.0,NM,New Mexico,7.0,26.6
35029,14464.0,938.0,2596.0,9390.0,8650.0,NM,New Mexico,16.25,40.849999999999994
35031,44536.0,2286.0,5353.0,39105.0,22240.0,NM,New Mexico,17.5,43.849999999999994
35033,2779.0,108.0,479.0,4881.0,3895.0,NM,New Mexico,16.2,36.25
35035,27216.0,1435.0,3845.0,15260.0,12860.0,NM,New Mexico,12.05,34.1
35037,4955.0,197.0,548.0,3438.0,2498.0,NM,New Mexico,14.850000000000001,39.65
35039,0.0,763.0,1701.0,15363.0,8000.0,NM,New Mexico,14.7,37.85
35041,8996.0,364.0,1395.0,6274.0,5253.0,NM,New Mexico,11.3,35.5
35043,45612.0,1466.0,5496.0,69866.0,63493.0,NM,New Mexico,10.75,34.849999999999994
35045,54344.0,2268.0,7688.0,50864.0,43991.0,NM,New Mexico,13.55,36.650000000000006
35047,14039.0,948.0,2953.0,13348.0,6128.0,NM,New Mexico,14.899999999999999,34.65
35049,48000.0,2224.0,6110.0,43545.0,40992.0,NM,New Mexico,10.55,26.299999999999997
35051,5610.0,327.0,1260.0,3502.0,1699.0,NM,New Mexico,13.75,33.35
35053,9053.0,423.0,720.0,8962.0,6207.0,NM,New Mexico,15.6,37.0
35055,15199.0,764.0,2110.0,9292.0,4640.0,NM,New Mexico,13.3,30.6
35057,7434.0,221.0,1138.0,6662.0,3420.0,NM,New Mexico,13.850000000000001,37.2
35059,1526.0,117.0,194.0,1220.0,969.0,NM,New Mexico,12.85,36.95
35061,33682.0,923.0,5466.0,45024.0,44170.0,NM,New Mexico,13.3,37.849999999999994
36001,74665.0,17228.0,14675.0,95532.0,94903.0,NY,New York,9.75,31.5
36003,16451.0,1644.0,2858.0,1899.0,0.0,NY,New York,11.149999999999999,35.85
36005,738070.0,292462.0,180917.0,7685.0,7685.0,NY,New York,15.65,34.650000000000006
36007,64951.0,9503.0,12370.0,32836.0,32836.0,NY,New York,11.2,33.900000000000006
36009,29283.0,3544.0,5502.0,6320.0,6165.0,NY,New York,11.65,41.3
36011,22934.0,3304.0,4198.0,2645.0,2620.0,NY,New York,10.8,40.5
36013,49407.0,5919.0,10071.0,19454.0,18276.0,NY,New York,12.45,37.900000000000006
36015,28180.0,3846.0,5193.0,22119.0,22119.0,NY,New York,11.1,36.3
36017,17390.0,1650.0,3452.0,2050.0,0.0,NY,New York,11.3,38.7
36019,23298.0,2916.0,5248.0,7621.0,2255.0,NY,New York,10.95,37.85
36021,16729.0,1808.0,2765.0,10567.0,10038.0,NY,New York,10.8,30.299999999999997
36023,14994.0,1475.0,2476.0,8700.0,7219.0,NY,New York,9.65,37.8
36025,15031.0,1575.0,2725.0,5491.0,4784.0,NY,New York,11.2,33.25
36027,61276.0,8778.0,9623.0,106683.0,106683.0,NY,New York,10.15,31.950000000000003
36029,270194.0,51601.0,61909.0,192110.0,192110.0,NY,New York,10.05,34.8
36031,10275.0,1267.0,1744.0,1127.0,109.0,NY,New York,10.3,34.55
36033,16914.0,1834.0,3184.0,10693.0,2406.0,NY,New York,12.55,39.8
36035,19378.0,2091.0,3237.0,6967.0,6559.0,NY,New York,11.399999999999999,35.55
36037,15181.0,1940.0,2759.0,5867.0,5867.0,NY,New York,10.3,39.8
36039,14223.0,1537.0,1323.0,5762.0,5762.0,NY,New York,10.35,34.8
36041,1223.0,51.0,92.0,2579.0,258.0,NY,New York,11.7,31.700000000000003
36043,21286.0,2463.0,4248.0,7997.0,5760.0,NY,New York,10.5,33.150000000000006
36045,39228.0,3838.0,6967.0,17712.0,15547.0,NY,New York,10.1,36.95
36047,1043351.0,531010.0,218716.0,373.0,373.0,NY,New York,11.75,26.55
36049,9113.0,537.0,1560.0,3676.0,0.0,NY,New York,11.100000000000001,43.1
36051,17137.0,1899.0,3122.0,11761.0,11761.0,NY,New York,9.8,38.35
36053,18176.0,1467.0,3188.0,12327.0,12179.0,NY,New York,9.55,35.65
36055,218617.0,34000.0,45349.0,252375.0,252375.0,NY,New York,10.7,32.0
36057,20903.0,2682.0,3987.0,19057.0,19032.0,NY,New York,11.85,35.8
36059,198372.0,31328.0,19856.0,74405.0,74405.0,NY,New York,9.5,27.15
36061,482262.0,583837.0,101530.0,2.0,2.0,NY,New York,8.899999999999999,20.0
36063,63009.0,8395.0,10936.0,42949.0,42949.0,NY,New York,11.899999999999999,35.349999999999994
36065,74788.0,10058.0,15405.0,42859.0,42283.0,NY,New York,11.05,35.25
36067,132853.0,22444.0,25962.0,124841.0,120571.0,NY,New York,10.600000000000001,36.2
36069,27129.0,3230.0,4248.0,10676.0,10676.0,NY,New York,9.149999999999999,36.1
36071,96789.0,12014.0,12421.0,126030.0,126030.0,NY,New York,10.45,35.1
36073,14008.0,1313.0,2586.0,3964.0,3834.0,NY,New York,12.5,41.55
36075,40591.0,3850.0,8016.0,9631.0,7845.0,NY,New York,10.3,39.95
36077,18748.0,2063.0,2765.0,21296.0,11511.0,NY,New York,9.45,28.9
36079,12914.0,1661.0,1288.0,53403.0,53403.0,NY,New York,8.6,29.0
36081,739171.0,286815.0,103601.0,12724.0,12724.0,NY,New York,13.0,27.200000000000003
36083,40260.0,6341.0,7132.0,37662.0,35508.0,NY,New York,9.8,36.5
36085,113881.0,27621.0,19872.0,4685.0,4685.0,NY,New York,11.8,32.15
36087,91841.0,10574.0,11502.0,86179.0,86179.0,NY,New York,10.95,26.4
36089,36312.0,4025.0,6853.0,18390.0,8923.0,NY,New York,11.5,39.2
36091,38529.0,4007.0,6924.0,53506.0,53126.0,NY,New York,8.4,29.35
36093,38158.0,6090.0,7027.0,29123.0,29123.0,NY,New York,10.25,35.75
36095,8757.0,799.0,1699.0,2252.0,1825.0,NY,New York,10.75,36.8
36097,6359.0,450.0,981.0,150.0,0.0,NY,New York,12.0,35.05
36099,10204.0,1098.0,1562.0,2317.0,2317.0,NY,New York,11.2,38.3
36101,34073.0,3601.0,5414.0,14002.0,11343.0,NY,New York,11.0,34.0
36103,254912.0,25656.0,32210.0,425708.0,425708.0,NY,New York,9.55,29.7
36105,23618.0,2840.0,3933.0,3605.0,3458.0,NY,New York,11.65,37.1
36107,13820.0,1065.0,2792.0,4248.0,4240.0,NY,New York,10.5,36.650000000000006
36109,29617.0,5808.0,3528.0,15392.0,15213.0,NY,New York,8.45,27.200000000000003
36111,49526.0,5230.0,7858.0,42616.0,42193.0,NY,New York,10.05,29.7
36113,16625.0,2561.0,3294.0,20894.0,20337.0,NY,New York,10.4,33.6
36115,18769.0,1741.0,3671.0,4713.0,2818.0,NY,New York,10.5,34.8
36117,25888.0,2471.0,4158.0,5739.0,5739.0,NY,New York,10.8,36.45
36119,197655.0,50332.0,29648.0,133302.0,133302.0,NY,New York,9.65,27.5
36121,10737.0,1066.0,1755.0,9151.0,8100.0,NY,New York,10.8,39.3
36123,8044.0,1154.0,892.0,151.0,0.0,NY,New York,10.65,30.950000000000003
37001,62135.0,3372.0,9893.0,37774.0,34965.0,NC,North Carolina,11.55,36.3
37003,13987.0,498.0,1693.0,7591.0,7516.0,NC,North Carolina,10.85,35.2
37005,5295.0,185.0,926.0,477.0,0.0,NC,North Carolina,14.15,37.3
37007,11049.0,978.0,2081.0,2268.0,2185.0,NC,North Carolina,15.549999999999999,43.1
37009,10011.0,729.0,1728.0,6045.0,4613.0,NC,North Carolina,11.649999999999999,38.2
37011,6439.0,258.0,931.0,54.0,0.0,NC,North Carolina,11.100000000000001,36.45
37013,20020.0,1481.0,3291.0,9906.0,5966.0,NC,North Carolina,13.55,40.75
37015,9175.0,702.0,2099.0,9779.0,6707.0,NC,North Carolina,17.7,45.5
37017,17238.0,1455.0,3727.0,5063.0,3281.0,NC,North Carolina,15.35,41.7
37019,39162.0,2181.0,6448.0,30109.0,29641.0,NC,North Carolina,11.100000000000001,32.75
37021,83499.0,5428.0,10201.0,70127.0,69959.0,NC,North Carolina,9.7,31.35
37023,36549.0,1754.0,5311.0,22645.0,22284.0,NC,North Carolina,12.1,36.95
37025,56123.0,3144.0,6619.0,56364.0,56364.0,NC,North Carolina,10.05,32.900000000000006
37027,33262.0,1578.0,5026.0,29142.0,28560.0,NC,North Carolina,11.8,36.75
37029,2987.0,74.0,396.0,361.0,0.0,NC,North Carolina,10.0,34.05
37031,20445.0,1426.0,3213.0,22058.0,20173.0,NC,North Carolina,10.45,32.6
37033,8419.0,891.0,1505.0,2053.0,0.0,NC,North Carolina,13.85,39.8
37035,55482.0,2987.0,8070.0,43603.0,43603.0,NC,North Carolina,11.05,36.1
